hotel_id,name,star,score,review_count,address,scraped_at
120273203,宜宾泊度民宿(冠英古街合江门店),0,4.4,164,合江门街道交通街首席滨江1幢一单元3层,2026-09-14 09:06:08
2614907,宜宾凯顿假日酒店(翠柏商贸城店),2,4.2,358,二二四电厂福园生活一区,2026-09-14 09:06:08
78044573,宜宾瑞捷酒店(临港开发区大学城店),2,4.2,68,临港经济技术开发区港园大道9号天立装备城A2栋5单元4楼2号,2026-09-14 09:06:08
123454632,枫森民宿,2,4.7,24,赵场街道高铁城际公馆2栋6楼,2026-09-14 09:06:08
5246800,德雨智选酒店(宜宾合江门大观楼店),0,4.6,65,中坝大桥海港城2号,2026-09-14 09:06:08
84720668,柏克电竞酒店(香榭里店),2,4.7,40,柏溪街道城北新区康宁路远达香榭里五期商业2-4-1,2026-09-14 09:06:08
122973265,宜宾泊云酒店(冠英古街店),2,4.0,366,合江门街道北操场28号,2026-09-14 09:06:08
72664350,宜宾追梦空间主题客栈(唐人财富中心店),2,4.2,44,翟湾路17号3幢1单元5层2号,2026-09-14 09:06:08
15141769,宜宾南溪九龙迎宾大酒店,4,4.5,539,文化路东段156号,2026-09-14 09:06:08
119068520,云朵酒店(金帝庄园店),3,4.7,151,西郊前进村双江组84号,2026-09-14 09:06:08
1869594,天源智慧酒店(宜宾学院店),2,4.4,120,江北红丰东路2号,2026-09-14 09:06:08
68394181,龙臣酒店(南溪文体中心漂海楼店),3,4.3,211,北滨路五段佰川龙臣1号8号楼,2026-09-14 09:06:08
116718392,汉庭酒店(宜宾翠柏商贸城店),2,4.7,440,翠柏大道430号,2026-09-14 09:06:08
56185759,云七客栈(财富中心宜宾职业学校店),2,4.6,82,财富街31号4栋1单元3楼2号,2026-09-14 09:06:08
44240257,宜宾尚城酒店(叙州区政务中心店),2,4.5,216,柏溪镇城北新区展鹏投资大厦2号楼1层1-11号,2026-09-14 09:06:08
85543893,宜宾云天酒店(叙州翠柏商贸城店),3,4.7,607,交通街现代城天柏丽都3栋1单元,2026-09-14 09:06:08
2297620,西湖春天精品酒店(宜宾莱茵春天店),2,4.1,240,南岸田坝街2号,2026-09-14 09:06:08
5293329,蓝波湾商务酒店(宜宾大观楼店),2,4.0,43,刘臣街155号,2026-09-14 09:06:08
1973921,宜宾凯凡商务酒店(大观楼合江门店),2,4.1,176,栈房街24号,2026-09-14 09:06:08
79513349,宜宾季风之旅客栈,0,4.5,40,南岸西区一期B-06号地块公馆叁号1幢10层1017号,2026-09-14 09:06:08
1098270,学府商务酒店,2,4.1,109,西郊建设路132号,2026-09-14 09:06:08
109719731,宜宾缘起民宿,2,4.1,33,护国路临港新天地3栋14层1405号房,2026-09-14 09:06:08
108833207,潮顽电竞酒店(临港大学城店),2,4.2,130,护国路公园九里四期5幢3层7号,2026-09-14 09:06:08
116714936,宜宾桦意酒店(叙州区第二中学店),2,4.8,417,柏溪街道城北新区坤泰路柏悦府8幢,2026-09-14 09:06:08
32170776,宜宾悦桩酒店(临港会展中心店),2,4.3,40,长江北路西段附二段315号中国西南轻工博览城8栋1单元127号,2026-09-14 09:06:08
1967846,宜宾陆加壹商务酒店(东街店),2,4.2,74,宜宾东街37号,2026-09-14 09:06:08
134653283,宜宾半见静阁,2,4.4,3,南十五路与西环线交叉口东北方向时代公园城3期4栋5楼,2026-09-14 09:06:08
54732767,宜宾溪里酒店(南溪古街店),3,4.5,97,仙源南街东段2号,2026-09-14 09:06:08
120443347,宜宾喜见Joylsle(高铁西站店),2,4.5,70,高铁城际公馆2号楼705室,2026-09-14 09:06:08
123785303,山苑居民宿(月亮田景区店),2,4.7,129,上坝村7组12号,2026-09-14 09:06:08
117149135,心宜·FIT HEART HTOEL 酒店(宜宾站西站店),2,4.6,162,赵场街道玉衡路1号碧桂园时代之光8幢1单元1层,2026-09-14 09:06:08
114694501,贤庄民宿(李庄古镇月亮田景区店),2,4.8,208,李庄镇月亮田景区上河街上河街46栋1号,2026-09-14 09:06:08
115328235,宜宾花语民宿,2,4.4,29,龙观嘉园1栋506室,2026-09-14 09:06:08
121920317,绿洲电竞酒店,2,4.4,116,临港经开区长江北路西段附二段315号中国西南轻工博览城36栋2层,2026-09-14 09:06:08
104455276,宜宾心宿民宿,2,4.7,18,玉衡路1号碧桂园时代之光8幢1单元13号,2026-09-14 09:06:08
132116684,贝贝民宿(宜宾高铁站店),2,4.8,38,赵场街道荔枝路1号星未来2栋618号,2026-09-14 09:06:08
135159452,宜宾市在水一方江景民宿,2,4.2,1,环长江景观大道一段中铁卓越城长江阁A座14栋11层1113号,2026-09-14 09:06:08
91162554,Ewan一晚民宿(临港新天地店),2,4.6,49,龙头山路199号临港新天地3幢617,2026-09-14 09:06:08
126610893,铭杨·设计师美宿(李庄旅游度假区店),2,4.8,15,李庄镇消防通道11号,2026-09-14 09:06:08
121181583,宜宾瑞裕智能酒店(宜宾南站店),2,4.6,153,育才街95号,2026-09-14 09:06:08
124786629,娜娜友家民宿(宜宾西站店),2,4.7,4,大湾路鲁能山水绿城天府映像30栋3单元2层,2026-09-14 09:06:08
115067645,泊曼妮高空云端酒店(宜宾大学城店),2,4.6,376,护国路176号九里四期一栋20楼,2026-09-14 09:06:08
48502935,宜宾月亮半岛丽舍酒店(宜宾临港新天地大学城店),2,4.0,192,龙头山路199号临港新天地3号楼,2026-09-14 09:06:08
123405402,梦雅轩·LUMEN|古镇私院美宿(宜宾李庄景区店),2,4.7,42,李庄镇永胜村8组61号,2026-09-14 09:06:08
125413686,沐沐精品民宿(宜宾高铁西站店),2,4.7,55,长江大道与南八路交汇路口高铁城际公馆2号楼1020室,2026-09-14 09:06:08
76478679,奈斯电竞酒店(宜宾临港新天地店),2,4.1,110,临港开发区龙头山路临港新天地5栋1层,2026-09-14 09:06:08
94038835,麦芽小舍民宿(宜宾临港店),2,4.1,79,护国路79号恒旭铜雀台小区2幢1单元24层2号,2026-09-14 09:06:08
124330236,沐澄酒店(宜宾西站店),2,4.2,141,赵场街道星未来2号楼9楼,2026-09-14 09:06:08
116696089,品睿酒店(宜宾李庄古镇店),3,4.6,504,李庄镇李长路168号春上江南14幢1层21号,2026-09-14 09:06:08
117475277,悦舍城市精品民宿(万象汇店),0,4.4,129,飞云路临港中央13栋14楼11号,2026-09-14 09:06:08
38454513,都市花园酒店(宜宾高铁站店),2,4.3,172,外江路金沙雅苑小区1-3号楼2层,2026-09-14 09:06:08
70482507,宜宾贰号酒店(宜宾站店),2,4.2,65,赵场街道南丝绸路公馆贰号3栋8层13号,2026-09-14 09:06:08
125124213,墨问民宿(君毅路分店),2,4.7,47,君毅路德福公元-1号楼,2026-09-14 09:06:08
80955784,蔓居民宿(宜宾临港新天地店),2,4.5,27,临港经开区龙头山路199号临港新天地3栋15楼7号3栋16楼2号,2026-09-14 09:06:08
109901645,如一民宿(宜宾高铁西站店),2,4.1,70,双子星二单元16层16-9号,2026-09-14 09:06:08
133578074,新濠民宿,2,4.4,10,三江路三江口CBD·长江公馆-1号楼23层2310号,2026-09-14 09:06:08
123412997,壹号庭院民宿(李庄古镇景区店),2,4.7,153,石燕街33号,2026-09-14 09:06:08
112973784,宜宾白鹭民宿,2,4.3,40,长翠路白沙鹭岛东区22栋1单元11楼1102室,2026-09-14 09:06:08
102633808,椰子岛民宿(南丝绸路店),2,4.0,4,南丝绸路公馆叁号2栋12楼,2026-09-14 09:06:08
83643875,智米民宿(宜宾蜜立方店),2,4.7,167,望江路33号龙城蜜立方1号楼379楼,2026-09-14 09:06:08
81158346,一咻电竞民宿,2,4.1,213,临港恒旭铜雀台1幢1单元1栋901,2026-09-14 09:06:08
115729789,凯枫酒店(翠柏商贸城店),2,4.5,361,南兴大道460号,2026-09-14 09:06:08
120460646,宜宾宏宾民宿,2,4.0,32,岷江南路江山领誉1幢9层,2026-09-14 09:06:08
4830767,半月岛智能酒店(宜宾冠英古街店),2,4.4,811,东街抗建路2号附8号,2026-09-14 09:06:08
48495866,宜宾三千里酒店,2,4.3,140,新楼路287号学府华庭3-1幢,2026-09-14 09:06:08
132094595,数游斋电竞猫咖民宿,2,4.9,44,沙坪路13号天珑大厦1号楼5楼,2026-09-14 09:06:08
68099156,IU酒店(宜宾南溪体育中心店),2,4.6,368,正信路四段61号恒旭凤凰城墙材园B栋,2026-09-14 09:06:08
132956860,星屿里民宿(李庄古镇店),2,4.9,59,李庄镇永胜村8组48号,2026-09-14 09:06:08
124327456,高新美宿民宿(翠屏山景区店),2,4.5,72,江山领誉3栋11楼,2026-09-14 09:06:08
83841483,莫泊菲连锁酒店(临港装备城大学城店),2,4.6,526,临港经开区港园大道西段9号西南机械装备贸易城A3幢6单元4层1-5号,2026-09-14 09:06:08
127888402,琳枫商务酒店(翠屏区风景区店),2,4.6,52,菜坝镇幸源路江山领誉2幢2层1号,2026-09-14 09:06:08
72991241,爱之蔓连锁酒店(宜宾临港装备城店),2,4.4,46,临港经开区港园路西段中国西南机械装备贸易城B3幢4层18号,2026-09-14 09:06:08
120440118,君廷酒店(临港新天地店),2,4.7,235,紫金广场1栋6楼,2026-09-14 09:06:08
67049788,宜宾南溪银杏标准酒店,4,4.8,267,凤凰大道18号,2026-09-14 09:06:08
68193343,宜宾新太商务酒店,2,4.1,104,柏溪街道育才路东侧2幢2层2-1至3号2幢3层3-2号,2026-09-14 09:06:08
117330407,在盛年·月圆客栈(李庄古镇店),3,4.7,186,李庄古镇月亮田景区月亮田街9栋,2026-09-14 09:06:08
114969264,椿枫居民宿(宜宾高铁西站店),2,4.8,45,南丝绸路公馆叁号2幢9层,2026-09-14 09:06:08
99984690,纳海电竞民宿,2,4.2,153,国兴大道护国路79号铜雀台7幢1单元8层1号,2026-09-14 09:06:08
86668645,四叶草酒店(万兴现代城店),2,4.5,125,柏溪街道育才路北段 (万兴花园C区F组团) 1幢3单元4层1号5层1号,2026-09-14 09:06:08
132974389,宜宾途逸民宿(蜜立方店),0,3.6,24,望江路33号龙城密立方1号楼613,2026-09-14 09:06:08
133399894,山江屿民宿,2,4.8,9,振业路誉峰SOHO6号楼14层,2026-09-14 09:06:08
124663644,文澜悦民宿(宜宾大学城店),2,4.7,36,临港鸿通大学府文澜院10-1-13-5室,2026-09-14 09:06:08
125315661,宜宾李庄望月小院,2,4.6,82,李庄镇上坝村1社188号,2026-09-14 09:06:08
123677153,栖下井畔民宿,2,4.5,77,李庄镇上坝村5组94号,2026-09-14 09:06:08
125165154,歇一稍精品客栈(李庄旅游度假区店),2,4.8,318,天府堂街12号2楼,2026-09-14 09:06:08
68492359,贝芯酒店(宜宾大学城智能终端产业园店),2,4.3,58,临港经济技术开发区港园大道西段9号天立装备城B3栋1楼,2026-09-14 09:06:08
134392998,一方小院,2,4.8,24,李庄镇新园村110号附1号,2026-09-14 09:06:08
118943675,宜宾西朵酒店(宜宾西站店),2,4.6,89,天宫山路高铁城际公馆2号楼6层,2026-09-14 09:06:08
124449648,美沁民宿,2,4.5,18,高铁城际公馆2号楼1409A室,2026-09-14 09:06:08
85217756,库奇电竞民宿,2,4.6,120,南岸西区D-07公馆贰号2幢3层309号,2026-09-14 09:06:08
77252102,尚客优酒店(宜宾临港青年城店),2,4.6,181,白沙街道长江国际青年城1幢2段,2026-09-14 09:06:08
133724709,一亩云田民宿(宜宾五粮液机场店),0,4.9,45,宗场镇禾甫村6组,2026-09-14 09:06:08
112974206,宜宾悦庭雅舍民宿,0,4.7,43,龙观嘉园6-4-5,2026-09-14 09:06:08
112621478,启航电竞酒店(临港大学城店),2,4.6,124,李湾路恒旭银座1幢4楼,2026-09-14 09:06:08
119842532,领尚民宿,0,4.2,16,临港中央柒公馆13楼4号,2026-09-14 09:06:08
131817981,宜宾市南溪区轻居精品酒店,2,4.6,50,南溪街道南山路东段1号1栋1单元2楼1号,2026-09-14 09:06:08
121179872,平平民宿(大学城店),0,4.1,27,大学路1号2栋1403号,2026-09-14 09:06:08
29520798,溪里·花逸酒店(南溪古街店),3,4.5,316,仙源南街东段1号,2026-09-14 09:06:08
76175954,宜宾平祥民宿,2,4.6,18,李湾路与护国路交口铜雀台7栋2单元1002室,2026-09-14 09:06:08
80823102,宜宾雅香格客栈(唐人财富中心店),2,4.6,49,翟湾路17号唐人财富中心5栋1单元24楼2号,2026-09-14 09:06:08
105001731,宜宾宜著酒店(时代汇店),4,4.5,360,临港东部产业园时代汇3号楼,2026-09-14 09:06:08
127701153,云月印民宿,2,4.1,16,荔枝路1号星未来4栋11楼7号,2026-09-14 09:06:08
132554838,龙船溪民宿,2,4.4,2,一曼大道辅路龙船溪黄沙鱼内,2026-09-14 09:06:08
111566959,宜尚酒店(宜宾叙州政务中心鹭湖宫店),3,4.8,913,柏溪街道城北新区佑之路鹭湖宫13幢4单元1层,2026-09-14 09:06:08
133005599,沐曦民宿(宜宾站西站店),2,4.8,13,荔枝路星未来2号楼4层4-14号,2026-09-14 09:06:08
1734944,由里舒泊连锁酒店(南溪区钻石城店),2,4.6,68,肖家巷11号,2026-09-14 09:06:08
125001237,遇见小舍民宿,2,4.7,180,李庄镇上坝村5组130号,2026-09-14 09:06:08
110359877,宜宾江璟悦民宿,2,4.8,52,临港经济开发白沙鹭岛西区1栋24楼5号,2026-09-14 09:06:08
102007903,圣域民宿酒店(南溪文体中心古街店),3,4.9,132,南溪街道仙源南街西段10号中盛上善水城A3栋1层1号,2026-09-14 09:06:08
134540613,楠庭苑民宿,2,4.3,1,小春市街34号,2026-09-14 09:06:08
124377458,绿野小院(李庄古镇景区店),2,4.7,86,上坝村5组67号,2026-09-14 09:06:08
80568056,宜宾尚庭智慧酒店(三江新区大学城店),2,4.0,122,护国路79号恒旭铜雀台3幢1单元18层,2026-09-14 09:06:08
5431871,宜宾心悦半岛酒店,2,4.6,82,学府路半岛大院17幢1层2号,2026-09-14 09:06:08
133759975,云朵酒店(理想城店),0,4.5,71,西郊街道翠柏大道东段152号3幢2层1号,2026-09-14 09:06:08
131641806,月栖李民宿,2,4.7,118,李庄镇永胜村8组10号,2026-09-14 09:06:08
76610757,宜宾丽雅居民宿,2,4.8,65,学堂路26附1,2026-09-14 09:06:08
112946405,四悦优家酒店(宜宾未来广场店),2,4.5,242,菱角街HAI未来广场云澜B座1楼,2026-09-14 09:06:08
133215576,栖渡民宿(李庄古镇店),2,4.8,40,李庄镇正街37号,2026-09-14 09:06:08
94072358,宜宾春芽公寓,2,4.8,2,兴盛路华泓凤凰别院7栋一单元801,2026-09-14 09:06:08
63355553,宜宾半溪���宾馆,0,4.1,22,清溪路5号鲁能公馆壹号1512号,2026-09-14 09:06:08
99817421,宜宾铂汇酒店(吾悦广场宜宾学院店),2,4.7,308,和都国际社区五期凤凰别院4A幢2层2-8,2026-09-14 09:06:08
124061932,川里见民宿,2,4.6,18,佑之路远达未来城6栋1单元20楼2006室,2026-09-14 09:06:08
104378592,宜宾南溪雲锦酒店(罗龙街道店),3,4.5,138,三江新区罗龙街道宜东商贸城9号楼,2026-09-14 09:06:08
70162186,尚居民宿(宜宾站店),2,4.5,40,翟湾路二街42号财富中心4栋10楼,2026-09-14 09:06:08
123462143,星之家自助民宿(宜宾高铁站店),2,4.8,48,星未来第4号楼10层,2026-09-14 09:06:08
132011248,藏江季酒店(合江门广场冠英古街店),2,4.3,97,交通街首席滨江3栋3层1号,2026-09-14 09:06:08
75451295,宜宾晴舟酒店(宜宾站店),2,4.3,40,缇香湾18幢S5号,2026-09-14 09:06:08
78883147,相逢居酒店(临港新天地店),2,4.2,79,龙头山路临港新天地5栋1-22号,2026-09-14 09:06:08
125413790,宜宾肆井小栈(李庄古镇月亮田景区店),2,4.6,107,李庄镇上坝村5组68号,2026-09-14 09:06:08
46304802,宜宾星辰酒店,2,4.6,90,柏溪镇城北新区展鹏大厦2号楼8-9楼,2026-09-14 09:06:08
116994859,时光小院民宿(李庄古镇店),2,4.6,157,李庄镇永胜村6组63号,2026-09-14 09:06:08
114581188,翠月胡民宿(五粮液机场店),2,4.8,59,宗场镇五粮液村二组4号,2026-09-14 09:06:08
130930131,星辰民宿,2,4.9,65,大学城路二段128号金科城 (一期) 14幢1单元15层6号,2026-09-14 09:06:08
134402685,万家灯火民宿,2,4.9,4,三江新区宋家镇胡坝村4组胡坝村快乐健身广场向北600米,2026-09-14 09:06:08
115233667,云上精品公寓,2,4.6,27,护国路79号恒旭铜雀台4幢1单元2层3号,2026-09-14 09:06:08
131569434,幻城电竞酒店(丽雅时代店),2,4.6,75,仙源街道德公路91号10栋4楼,2026-09-14 09:06:08
123405740,雅奢民宿(宜宾高铁西站店),2,4.5,50,高铁城际公馆2号楼505室,2026-09-14 09:06:08
1696278,熹玥酒店(冠英古街店),0,4.5,49,东楼街15号,2026-09-14 09:06:08
124190581,坤泰民宿,2,4.5,11,柏溪街道城北新区坤泰路叙乐·名庭1幢1705室,2026-09-14 09:06:08
84947353,宜宾观江台民宿(华侨城纯水岸店),2,4.5,123,三江路西段华侨城纯水岸一期1幢12层4号,2026-09-14 09:06:08
92122620,万达七号公馆,2,4.1,46,航天路5号美好和居第7幢1层102号,2026-09-14 09:06:08
117342600,叕囍·居民宿,2,4.6,47,奎星路下段85号,2026-09-14 09:06:08
135249952,南桥民宿,0,4.8,1,外南街19号3楼,2026-09-14 09:06:08
48702229,新世佳酒店(宜宾万象汇临港新天地店),2,4.1,129,构庄路7号国际社区 (北区) 34幢1单元15层2号,2026-09-14 09:06:08
70528881,宜宾夜猫电竞民宿,2,4.5,36,临港铜雀台7栋2单元1201,2026-09-14 09:06:08
126695232,弈丘电竞民宿(南溪大学城店),2,4.4,35,凤凰路南溪职教城共享中心共享服务楼4楼,2026-09-14 09:06:08
117270016,启典民宿,0,4.6,23,临港经济开发区SC-F-02-02地块邦泰大学路1号22栋1单元2层1号,2026-09-14 09:06:08
131830313,山白庭院,2,4.9,45,李庄镇上坝村7组19号,2026-09-14 09:06:08
127699519,安居民宿(宜宾第二人民医院南区店),2,4.8,44,蜀南大道西段4号1栋801室,2026-09-14 09:06:08
115635263,柒汐智慧民宿(宜宾高铁西站店),2,4.7,117,赵场街道金沙江南路东段高铁城际公馆2号楼,2026-09-14 09:06:08
133341206,李庄码头客栈,0,4.7,30,李庄镇下河街17号,2026-09-14 09:06:08
122215952,宜宾南溪区皖安民宿(大学城店),2,4.5,61,仙源街道正信路三段196号隆荣时代广场4号楼1号,2026-09-14 09:06:08
101997250,半月岛酒店(宜宾临港国际会展中心店),2,4.1,67,港园路西段5号西部食品商贸城10栋1层27号,2026-09-14 09:06:08
29831721,燕樽大酒店(南溪文体中心丽雅时代店),3,4.3,115,罗龙街道德公路91号10栋一单元13-17楼,2026-09-14 09:06:08
112974009,暖心居民宿(宜宾临港大学城店),2,4.7,49,铜雀台六栋一单元902室,2026-09-14 09:06:08
81444566,爱之蔓酒店(宜宾紫金城店),2,4.3,26,临港经开区水井湾路21号紫金城玺园20幢1单元-1层1号,2026-09-14 09:06:08
130540860,千屿千寻民宿,2,4.6,15,景山路175号,2026-09-14 09:06:08
2310419,佳居酒店(宜宾五粮液酒厂店),2,4.0,102,五粮液大道旧州路7号,2026-09-14 09:06:08
134818776,西舍民宿(宜宾高铁西站店),2,4.6,6,南部新区 (北区) 金沙江南路东东段宜宾城际空间站 (一期) 高铁城际公馆 (2号楼) 7层7-18号,2026-09-14 09:06:08
131825941,僰居女生青旅,2,4.6,49,金沙江大道118号唐人财富中心4栋1单元26层2号,2026-09-14 09:06:08
112973636,云墨酒店(宜宾叙州区政务中心店),2,4.7,516,柏溪镇一曼路大德广场二栋1-9号门市,2026-09-14 09:06:08
131854069,小鱼家民宿,2,4.8,111,李庄镇奎星路79号2层附2号,2026-09-14 09:06:08
5246801,金芙蓉·智享酒店(宜宾钻石城店),2,4.6,24,福临大道43号,2026-09-14 09:06:08
132000999,七点民宿,2,4.7,46,菜坝镇振业路誉峰soho6幢7层,2026-09-14 09:06:08
76516603,懒懒自助民宿(宜宾临港新天地店),2,3.9,77,龙头山路临港新天地6幢12层1220,2026-09-14 09:06:08
81190711,安石青年旅舍,2,4.7,77,李庄古镇安石村 (近安石文化中心),2026-09-14 09:06:08
1982738,莱斯特连锁酒店(合江门店),3,4.6,399,南岸长江大道中段十五号,2026-09-14 09:06:08
126255583,钱来客栈(李庄店),2,4.6,21,李庄古镇麻柳街23号,2026-09-14 09:06:08
124176470,观山小院(宜宾大学城店),2,4.0,50,大学路三段98号邦泰大学路1号21幢1单元15层3号,2026-09-14 09:06:08
120058614,枫林驿家民宿(宜宾高铁西站店),0,4.6,93,赵场街道高铁城际公馆2栋6楼23号,2026-09-14 09:06:08
124963650,李庄田边雅院民宿(李庄古镇景区店),2,4.9,56,李庄镇永胜村8组136号,2026-09-14 09:06:08
132976945,幸福休闲民宿,2,3.9,53,南丝绸路公馆贰号1幢9层20号,2026-09-14 09:06:08
124197144,畅游电竞休闲民宿(宜宾站店),2,4.4,104,清溪路5号公馆壹号10楼6611室,2026-09-14 09:06:08
119638256,栖静小院(李庄古镇景区店),2,4.6,159,李庄镇慧光寺街26号1幢1单元1号,2026-09-14 09:06:08
133189997,皓元民宿(李庄旅游度假区店),2,4.9,26,李庄镇上坝村七组13号,2026-09-14 09:06:08
1214606,宜宾滨俐尚城酒店(理想城店),3,3.8,126,西郊前进路103号,2026-09-14 09:06:08
132513543,伴江月·简禾|巷间原木光影美宿(李庄古镇店),2,4.7,70,文星街33号,2026-09-14 09:06:08
6816299,优品酒店(宜宾莱茵河畔店),2,4.4,66,叙府东路莱茵河畔西湖湾21栋19-2号,2026-09-14 09:06:08
1211102,希维雅酒店(翠屏区高客站宜宾学院店),2,3.9,241,五粮液大道酒圣路145号,2026-09-14 09:06:08
35497754,宜宾逸家玉锦酒店,2,4.3,44,天池东路西郊天池雅苑综合楼3、4层,2026-09-14 09:06:08
2226053,宜宾99快捷酒店(大观楼翠屏山店),2,4.2,102,慈善路93号,2026-09-14 09:06:08
94684302,宜宾四悦酒店(李庄古镇店),5,4.7,1298,李庄镇国兴路与同济大道交叉口,2026-09-14 09:06:08
96397019,宜宾一见如故民宿(临港店),2,4.9,9,临港经开区港园大道西段9号中国西南机械装备城21幢2单元7层2号,2026-09-14 09:06:08
65144860,宜宾李庄格桑花民宿,2,4.6,13,李庄镇奎星路61号三楼,2026-09-14 09:06:08
123848709,宿·棠月民宿,2,4.7,38,李庄镇邓家祠街3号,2026-09-14 09:06:08
128041685,山舍小院·Meeting丨休闲美宿(李庄旅游度假区店),2,4.6,38,李庄镇Y005下坝3组19号,2026-09-14 09:06:08
2308038,宜宾柏景酒店,2,4.6,149,南溪街道北滨路二段60号,2026-09-14 09:06:08
17927120,佳瑞宾馆(宜宾三中店),2,4.2,41,长江大道28号附8号,2026-09-14 09:06:08
67828356,宜宾东篱居酒店,2,4.8,44,宗场镇禾甫村五组54号,2026-09-14 09:06:08
130550009,川里居民宿,2,4.6,6,佑之路远达未来城盛景5栋1单元16楼16楼3号,2026-09-14 09:06:08
131833365,月光小径民宿(李庄古镇店),2,4.4,44,李庄镇上坝村7组45号,2026-09-14 09:06:08
117015347,宜宾六同民宿(李庄古镇月亮田景区店),2,4.6,52,顺河街110号,2026-09-14 09:06:08
132469025,宜宾半亩田园民宿(五粮液机场店),2,4.9,51,宗场镇Y007石骨小学西100米处,2026-09-14 09:06:08
61403388,宜宾柒月密码民宿,2,3.7,58,龙头山路199号临港新天地3幢14-21,2026-09-14 09:06:08
894844,宜宾唐悦园林酒店,3,4.6,817,前进路699号,2026-09-14 09:06:08
81158053,佐伊电竞酒店(宜宾南溪店),2,4.4,93,天际上城双子灯塔金座一单元C区4层1-3号,2026-09-14 09:06:08
112109141,宜宾六月间·庭轩赏景·逸趣温馨美宿(李庄古镇景区店),2,4.6,74,李庄镇上坝村7组54号,2026-09-14 09:06:08
133627033,湖光山舍民宿,2,4.5,24,李庄镇上坝村7组55号,2026-09-14 09:06:08
1949880,经贸酒店(合江门大观楼店),2,3.8,49,民主路108号,2026-09-14 09:06:08
1970773,宜宾永成快捷商务酒店(翠屏山大观楼店),2,4.1,189,城区西郊路59号,2026-09-14 09:06:08
112207171,李庄听香居民宿,2,4.5,38,李庄镇文鼎祠街21号,2026-09-14 09:06:08
1339054,宜宾阳光假日酒店,2,4.1,98,柏溪镇城北新区阳光康郡10栋,2026-09-14 09:06:08
125184065,屿川客栈,2,4.7,148,消防通道17号附16号,2026-09-14 09:06:08
128957360,悦庭居民宿,2,4.6,9,南部新区赵场街道普和村普和社区五组99号,2026-09-14 09:06:08
6837513,宜宾西岸酒店(西门汽车客运站店),2,4.2,138,前进路399号,2026-09-14 09:06:08
2304424,木子酒店(宜宾莱茵店),2,3.9,117,南岸叙府东路27-2号,2026-09-14 09:06:08
2138731,宜宾金沙时代酒店(叙州区店),2,4.7,865,翠柏大道495号,2026-09-14 09:06:08
85082462,宜宾建中宾馆,2,4.5,17,金江路67号,2026-09-14 09:06:08
132308269,满意青旅,2,4.3,39,翟湾路碧竹山庄7栋二单元1楼C号,2026-09-14 09:06:08
4829228,莫凡提酒店(宜宾上江北店),2,4.6,24,上江北金宏小区一栋,2026-09-14 09:06:08
82541270,玖栖民宿(宜宾原著荟店),2,3.6,43,南丝绸路原著荟3幢11层11-16号,2026-09-14 09:06:08
1361722,宏顺宾馆(宜宾学院店),2,4.2,89,安阜红丰东路北侧4号6楼,2026-09-14 09:06:08
125638900,饮冰室客栈(李庄古镇店),2,4.6,74,同济路9号,2026-09-14 09:06:08
131824859,伴月湾庭院民宿(宜宾李庄古镇店),3,4.8,187,李庄镇长虹社区景山路124号,2026-09-14 09:06:08
123673458,壹家客栈(李庄古镇店),2,4.7,224,顺河街1号,2026-09-14 09:06:08
853590,宜宾雅居酒店(五粮液路店),2,4.1,268,岷江西路97号,2026-09-14 09:06:08
131945539,景喻客栈(李庄古镇店),2,4.1,5,李庄镇天府堂街83号,2026-09-14 09:06:08
134736774,路客·花屿麓青年旅舍(宜宾站店),2,4.6,59,利群路量典CFC13栋202,2026-09-14 09:06:08
135388355,舒然居民宿,0,4.7,5,菜坝镇振业路江山誉峰soho1栋,2026-09-14 09:06:08
127698738,安居民宿(宜宾大学城西部食品城店),2,3.8,31,港园路西段5号西部食品商贸城8幢4层8号,2026-09-14 09:06:08
113373142,宜宾月牙民宿,2,4.2,46,李庄古镇Y005一品江南11幢2楼,2026-09-14 09:06:08
1922248,思锐精品酒店(宜宾学院店),2,3.9,44,岷江北路72号,2026-09-14 09:06:08
121019795,宜宾橙子民宿,2,4.4,207,蜀南大道中段22号,2026-09-14 09:06:08
127347314,心悦民宿(万象汇店),2,4.9,9,三江新区白沙湾街道护国路华润置地公园九里4期1幢21楼2103室,2026-09-14 09:06:08
75522397,宜宾李庄花园客栈,2,4.4,53,李庄镇广福街31号,2026-09-14 09:06:08
80494633,醉墨耕艺民宿(李庄古镇店),2,4.3,51,李庄镇九沟村4组老酒厂,2026-09-14 09:06:08
112976412,凯港花园酒店(临港装备城大学城店),3,4.3,1051,临港经开区港园大道西段9号中国西南机械装备城23栋1层,2026-09-14 09:06:08
896480,宜宾恒泰宾馆(大观楼冠英古街店),2,4.0,34,南岸柑子园街31号,2026-09-14 09:06:08
12827636,紫藤宾馆(唐人财富中心店),2,4.5,55,藤荫街1号,2026-09-14 09:06:08
117928480,留春居民宿,2,4.2,17,港园路西段5号西部食品商贸城8幢4层4号房,2026-09-14 09:06:08
131579225,期来庄园酒店(李庄古镇店),3,4.9,179,李庄镇中国李庄文化抗战博物馆西南方向40米处,2026-09-14 09:06:08
83050661,云港酒店(宜宾临港国际会展中心店),2,4.3,88,临港经开区港园路西段5号食品商贸城5幢3层19号,2026-09-14 09:06:08
57172980,昊晟大酒店,2,4.3,15,柏溪街道江霞路 (金江外滩) 1幢4楼1－13,2026-09-14 09:06:08
